word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt5_answer	prompt7_answer	binary_answer1	binary_answer5	binary_answer7	mode_complexity
ganho	destino	Também eu, meus irmãos e meus servos, a juros lhes temos emprestado dinheiro e trigo. Deixemos este ganho.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	"""ganho"""	ganho.	"(b). ""pass"	1	0	0	0
áreas	dissipa	também é preciso eliminar os ovos do mosquito, que são capazes de resistir em áreas secas por até um ano	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	dissipa	áreas.	"(b). ""ass"	0	0	0	0
cordeiros	siclos	A sua oferta de alimentos e as suas libações para o novilho, para o carneiro e para os cordeiros, conforme o seu número, segundo o estatuto.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	"""cordeiros"	siclos	"(b). ""e"	1	1	0	1
estrada	noites	a estrada de ferro dinamizou essa tendência	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	noites	noites	"(b). """	0	1	0	0
estrada	siclos	a estrada é uma pequena amostra do desleixo do poder público com um lugar outrora tão bonito e acolhedor	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	siclos.	estrada.	"(b). ""e"	0	0	0	0
poente	noites	Então temerão o nome do SENHOR desde o poente, e a sua glória desde o nascente do sol; vindo o inimigo como uma corrente de águas, o Espírito do SENHOR arvorará contra ele a sua bandeira.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	poente.	noites.	"(a). ""ent"	1	1	1	1
vista	destino	E qualquer coisa que lhe pedirmos, dele a receberemos, porque guardamos os seus mandamentos, e fazemos o que é agradável à sua vista.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	"""destino"""	destino	"(b). ""pass"	0	1	0	0
capítulo	arrabaldes	Samuel capítulo 12	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	arrabaldes	capítulo.	"(b). ""p"	0	0	0	0
aleivosa	dissipa	E eu disse: Depois que fizer tudo isto, voltará para mim; mas não voltou; e viu isto a sua aleivosa irmã Judá.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	aleivosa is more	dissipa.	"(a). ""e"	1	1	1	1
aviação	destino	além da superlotação, a agência nacional de aviação civil informou que o monomotor não tinha permissão para voar	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	aviação.	destino.	"(b). ""pass"	1	1	0	1
Pai	galeria	Graça e paz da parte de Deus nosso Pai, e do Senhor Jesus Cristo.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	"""galeria"""	galeria	"(b). ""na"	0	1	0	0
mamom	siclos	Nenhum servo pode servir dois senhores; porque, ou há de odiar um e amar o outro, ou se há de chegar a um e desprezar o outro. Não podeis servir a Deus e a Mamom.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	"""mamom"""	siclos	"(a). ""n"	1	1	1	1
dissipa	destino	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	dissipa	destino	"(b). ""pass"	1	1	0	1
galeria	arrabaldes	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	arrabaldes	galeria	"(b). ""p"	0	0	0	0
volatilidade	observadores	em coletiva de imprensa sobre as ações prioritárias do bc no curto, médio e longo prazo, ele afirmou ainda que a autoridade monetária quer revisar o relacionamento com o tesouro para diminuir a volatilidade dos fluxos	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	"""volatilid"	observadores.	"(a). ""em"	1	1	1	1
povos	noites	Também os levarei ao meu santo monte, e os alegrarei na minha casa de oração; os seus holocaustos e os seus sacrifícios serão aceitos no meu altar; porque a minha casa será chamada casa de oração para todos os povos.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	"""povos"""	noites.	"(a). ""t"	1	1	1	1
céus	noites	Eu visto os céus de negridão, por-lhes-ei um saco para a sua cobertura.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	"""céus"" is"	noites.	"(b). ""p"	1	1	0	1
cabeça	dissipa	Cosi sobre a minha pele o cilício, e revolvi a minha cabeça no pó.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	dissipa.	cabeça.	"(a). ""c"	0	0	1	0
terra	dissipa	E haverá caminho plano para o remanescente do seu povo, que for deixado da Assíria, como sucedeu a Israel no dia em que subiu da terra do Egito.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	dissipa	terra.	"(a). ""e"	0	0	1	0
polarização	dissipa	Entre as inúmeras técnicas desenvolvidas para avaliação da microcirculação encontram-se: avaliação clínica (por exemplo: índice de perfusão periférica e gradiente de temperatura); fluxometria por laser Doppler; eletrodos de avaliação de oxigênio tecidual; videomicroscopia (imagem espectral por polarização ortogonal, análise em campo escuro de fluxo lateral, ou iluminação incidental em campo escuro); e espectroscopia no infravermelho próximo.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	polarização.	polarização.	"(a). ""ent"	1	0	1	1
incidente	dissipa	a empresas recebem como incentivo a redução da base de cálculo do icms incidente nas operações internas para aquisição de querosene de aviação	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	"""incidente"""	"""incidente"""	"(a). ""a"	1	0	1	1
rascunho	galeria	está pronto o rascunho do texto da lei geral de licenciamento ambiental, que o governo temer pretende enviar ao congresso no final de setembro	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	rascunho.	galeria	"(a). ""est"	1	1	1	1
HG	destino	# HGBD Santos; SR Marcon; MM Espinosa; MN Baptista; PMC Paulo	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	destino.	destino.	"(b). ""pass"	0	1	0	0
remodelação	observadores	Foram feitas ressecção cirúrgica da tumoração e curetagem do núcleo de ossificação epifisário do polo superior e medial da patela, com boa remodelação patelar e desenvolvimento normal.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	"""remodelaç"	observadores.	"(a). ""for"	1	1	1	1
violação	rodas	o cnj (conselho nacional de justiça) abriu investigação para aferir eventual violação de deveres funcionais pelo desembargador ivan sartori, do tribunal de justiça de são paulo	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	violação.	rodas.	"(b). ""ent"	1	1	0	1
rei	observadores	Nos seus dias subiu Nabucodonosor, rei de Babilônia, e Jeoiaquim ficou três anos seu servo; depois se virou, e se rebelou contra ele.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""observadores"	observadores	"(a). ""n"	0	1	1	1
Paulo	inimigos	Então os judeus, vendo a multidão, encheram-se de inveja e, blasfemando, contradiziam o que Paulo falava.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	0	"""inimigos"	paulo	"(b). ""e"	0	0	0	0
carneiro	observadores	E a sua expiação trará ao SENHOR: um carneiro sem defeito do rebanho, conforme à tua estimação, para expiação da culpa trará ao sacerdote;	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	observadores.	observadores	"(a). ""e"	0	1	1	1
bacias	galeria	E tomou o capitão da guarda as bacias, e os brazeiros, e as tigelas, e os caldeirões, e os castiçais, e as colheres, e os copos; tanto o que era de puro ouro, como o que era de prata maciça.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	"""bacias"""	"""galeria"""	"(a). ""e"	1	1	1	1
fiel	rodas	E ele lhe disse: Bem está, servo bom, porque no mínimo foste fiel, sobre dez cidades terás autoridade.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	0	"""rodas"""	rodas.	"(a). ""e"	0	1	1	1
HG	dissipa	# HGBD Santos; SR Marcon; MM Espinosa; MN Baptista; PMC Paulo	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	dissipa is more	dissipa is more	"(b). ""ass"	0	1	0	0
margens	observadores	eles foram levados pela enxurrada e parte do gramado das margens também foram levados pelas águas	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	"""observadores"	observadores	"(b). ""de"	0	1	0	0
tudo	inimigos	se o tal líder for uma pessoa que desconfia de tudo e de todos, eles também agem assim	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	inimigos.	tudo.	"(b). ""e"	0	0	0	0
eleição	inimigos	outro ponto que chama a atenção em alguns casos dessa nossa maneira de pensar e fazer política é como os adeptos de determinado grupo, partido ou liderança passam a agir nesse período de eleição	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	"""eleição"	inimigos	"(b). ""e"	1	1	0	1
redes	observadores	E eu achei uma coisa mais amarga do que a morte, a mulher cujo coração são redes e laços, e cujas mãos são ataduras; quem for bom diante de Deus escapará dela, mas o pecador virá a ser preso por ela.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	"""redes"" is"	observadores	"(a). ""e"	1	1	1	1
serras	destino	E, trazendo o povo que havia nela, o pós às serras, e às talhadeiras de ferro, e aos machados de ferro, e os fez passar por forno de tijolos; e assim fez a todas as cidades dos filhos de Amom; e voltou Davi e todo o povo para Jerusalém.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	destino.	destino.	"(a). ""e"	0	1	1	1
carros	noites	E, tirando eu a vossos pais do Egito, viestes ao mar; e os egípcios perseguiram a vossos pais com carros e com cavaleiros, até ao Mar Vermelho.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	carros.	noites	"(b). ""p"	1	1	0	1
tálamo	galeria	Nós realizamos ERM com voxel único (2 cm × 2 cm × 2 cm) e tempo de eco curto (TE = 35 ms) no tálamo de 21 pacientes com EMJ e 14 controles saudáveis pareados por idade.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	"""tálamo"	galeria	"(a). """	1	1	1	1
gloriar-me	galeria	O que digo, não o digo segundo o Senhor, mas como por loucura, nesta confiança de gloriar-me.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	"""gloriar-"	galeria is more common	"(a). ""o"	1	1	1	1
contato	nome	No contexto da biossegurança, é imperativo assumir que o contato com sangue ou fluidos corporais representa uma potencial fonte de infecção.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	nome.	nome	"(a). ""no"	0	1	1	1
subsistência	destino	o visto poderá ser concedido ao imigrante e seu acompanhante, desde que comprove a capacidade para custear seu tratamento e meios de subsistência suficientes	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	subsistênc	destino	"(a). ""o"	1	1	1	1
