Id	Genre	Sentence	ComplexWord	Gold_Complexity	prompt1_pred	prompt2_pred	prompt3_pred	prompt4_pred	avg_pred1_2	avg_pred3_4
951	news	durante o curso de qualificação de dirigentes sindicais em araxá, o presidente do sinplalto e secretário geral interestadual da fesempre, hely aires, falou sobre o polêmico projeto que tramita no congresso nacional e que trata do financiamento da atividade sindical	curso	0.1	0.5	0.5	0.5	0.0	0.5	0.25
952	bible	E os que possuíam pedras preciosas, deram-nas para o tesouro da casa do SENHOR, a cargo de Jeiel o gersonita.	pedras	0.06	0.5	0.5	0.5	0.5	0.5	0.5
953	bible	Graça e paz da parte de Deus nosso Pai, e do Senhor Jesus Cristo.	Pai	0.04	0.5	0.5	0.5	0.5	0.5	0.5
954	news	o objetivo deste trabalho foi levantar uma reflexão da falta de discussão de ética nos planos nacionais de educação, disse a professora aparecida pacheco	nacionais	0.11	0.5	0.25	0.11	0.5	0.38	0.31
955	bible	Também eu, meus irmãos e meus servos, a juros lhes temos emprestado dinheiro e trigo. Deixemos este ganho.	ganho	0.14	0.5	0.5	0.5	0.5	0.5	0.5
956	news	a estrada de ferro dinamizou essa tendência	estrada	0.1	0.5	0.0	0.0	0.5	0.25	0.25
957	bible	Vendo, pois, o seu pajem de armas que Saul já era morto, também ele se lançou sobre a sua espada, e morreu com ele.	pajem	0.56	0.5	0.5	0.5	0.5	0.5	0.5
958	bible	E teve José outro sonho, e o contou a seus irmãos, e disse: Eis que tive ainda outro sonho; e eis que o sol, e a lua, e onze estrelas se inclinavam a mim.	lua	0.06	0.5	0.5	0.5	0.5	0.5	0.5
959	bible	Então todos tornaram a clamar, dizendo: Este não, mas Barrabás. E Barrabás era um salteador.	Barrabás	0.16	0.5	0.5	0.5	0.5	0.5	0.5
960	bible	Senti as vossas misérias, e lamentai e chorai; converta-se o vosso riso em pranto, e o vosso gozo em tristeza.	pranto	0.19	0.5	0.5	0.5	0.5	0.5	0.5
961	bible	Mas, se quando o atalaia vir que vem a espada, e não tocar a trombeta, e não for avisado o povo, e a espada vier, e levar uma vida dentre eles, este tal foi levado na sua iniqüidade, porém o seu sangue requererei da mão do atalaia.	vida	0.01	0.5	0.5	0.5	0.5	0.5	0.5
962	biomed	O elevado valor preditivo positivo e a elevada representação tumoral nos nódulos considerados suspeitos deverão ser levados em consideração no futuro.	consideração	0.23	0.5	0.5	0.5	0.5	0.5	0.5
963	news	ainda segundo ele, mesmo que cunha surpreenda e renuncie na prorrogação do segundo tempo, essa renúncia não muda em nada o processo de votação	renúncia	0.23	0.5	0.25	0.11	0.5	0.38	0.31
964	biomed	O modelo simulava tecidos moles, crânio e cartilagem nasal.	cartilagem	0.26	0.5	0.5	0.5	0.5	0.5	0.5
965	bible	O SENHOR te confirmará para si como povo santo, como te tem jurado, quando guardares os mandamentos do SENHOR teu Deus, e andares nos seus caminhos.	mandamentos	0.11	0.5	0.5	0.5	0.5	0.5	0.5
966	bible	Porque Efraim é uma bezerra domada, que gosta de trilhar; e eu poupava a formosura do seu pescoço; mas farei cavalgar Efraim. Judá lavrará, Jacó lhe desfará os torrões.	torrões	0.4	0.5	0.5	0.5	0.5	0.5	0.5
967	news	organizada pela frente povo sem medo e pela frente brasil popular, mas com adesão de diversos grupos, a manifestação saiu da avenida paulista, às 17h30 e seguiu em passeata até o parque do ibirapuera, onde chegou às 19h30	adesão	0.26	0.5	0.5	0.5	0.5	0.5	0.5
968	news	ao ser eleito presidente da síria, em junho de 2000, bashar al-assad promoveu uma tímida abertura política e econômica, a chamada primavera de damasco, que foi comprometida ao se recusar a integrar a coalizão militar liderada pelos eua para invadir e destruir o iraque em 2003	recusar	0.21	0.5	0.25	0.11	0.5	0.38	0.31
969	bible	O quinto, sardônica; o sexto, sárdio; o sétimo, crisólito; o oitavo, berilo; o nono, topázio; o décimo, crisópraso; o undécimo, jacinto; o duodécimo, ametista.	topázio	0.42	0.5	0.5	0.5	0.5	0.5	0.5
970	bible	Um abismo chama outro abismo, ao ruído das tuas catadupas; todas as tuas ondas e as tuas vagas têm passado sobre mim.	ondas	0.23	0.5	0.5	0.5	0.5	0.5	0.5
971	bible	E, tirando eu a vossos pais do Egito, viestes ao mar; e os egípcios perseguiram a vossos pais com carros e com cavaleiros, até ao Mar Vermelho.	carros	0.07	0.5	0.5	0.5	0.5	0.5	0.5
972	bible	Quando se levantar testemunha falsa contra alguém, para testificar contra ele acerca de transgressão,	transgressão	0.34	0.5	0.5	0.5	0.5	0.5	0.5
973	biomed	Para o cálculo do risco residual infeccioso, utilizamos o modelo matemático taxa de incidência-período de janela, descrito por Schreiber et al.	janela	0.11	0.5	0.5	0.5	0.5	0.5	0.5
974	bible	E todos os transportados de Judá, que estão em Babilônia, tomarão deles uma maldição, dizendo: O SENHOR te faça como Zedequias, e como Acabe, os quais o rei de Babilônia assou no fogo;	fogo	0.04	0.5	0.5	0.5	0.5	0.5	0.5
975	news	o diretor da escola de economia de são paulo da fundação getulio vargas (fgv), yoshiaki nakano, afirmou que o brasil está num beco com só uma saída, que é a reforma fiscal	economia	0.1	0.5	0.5	0.5	0.5	0.5	0.5
976	news	conforme o relator rondon bassil dower filho, embora a defesa alegue que permínio foi exonerado do cargo, entende que persistem os fundamentos utilizados para manter a prisão e que existe o risco de, em liberdade, o ex-secretário reintegrar ao crime	fundamentos	0.25	0.5	0.5	0.5	0.5	0.5	0.5
977	bible	Perdoa, pois, à tua serva esta transgressão, porque certamente fará o SENHOR casa firme a meu senhor, porque meu senhor guerreia as guerras do SENHOR, e não se tem achado mal em ti por todos os teus dias,	serva	0.16	0.5	0.25	0.11	0.5	0.38	0.31
978	news	primeiramente a prefeitura utilizou máquinas e equipamentos para desassoreamento do córrego entre folhas, depois, em razão da escassez de água, foi utilizado caminhão-pipa para levar água até o depósito	razão	0.11	0.5	0.25	0.11	0.5	0.38	0.31
979	bible	Porque a moradora de Marote sofre pelo bem; porque desceu do SENHOR o mal até à porta de Jerusalém.	porta	0.06	0.5	0.5	0.5	0.5	0.5	0.5
980	bible	E veio sobre ele o Espírito do SENHOR, e julgou a Israel, e saiu à peleja; e o SENHOR entregou na sua mão a Cusã-Risataim, rei da Síria; contra o qual prevaleceu a sua mão.	síria	0.06	0.5	0.5	0.5	0.5	0.5	0.5
981	news	é preciso fazer com o que os municípios sejam acolhidos de forma mais eficaz,  mas também sejam parceiros na atenção básica, que é o atendimento feito pela programa saúde da família, explica	programa	0.07	0.5	0.5	0.5	0.5	0.5	0.5
982	bible	E comereis a gordura até vos fartardes e bebereis o sangue até vos embebedardes, do meu sacrifício que ofereci por vós.	sangue	0.11	0.5	0.5	0.5	0.5	0.5	0.5
983	news	a diferença entre a política e a politicagem, a distância entre o governo e o ato de governar, o contraste entre o que eles dizem e o que você precisa saber, o paradoxo entre a promessa de luz e o superfaturamento do túnel	contraste	0.23	0.5	0.5	0.5	0.5	0.5	0.5
984	news	no caso de renúncia de um premier, a decisão final é sempre do presidente da república, que pode aceitar o pedido e iniciar consultas para formar um novo governo, dissolver o parlamento e convocar eleições ou até mesmo manter o premier para um gabinete de objetivo definido	consultas	0.15	0.5	0.5	0.5	0.5	0.5	0.5
985	bible	E eu achei uma coisa mais amarga do que a morte, a mulher cujo coração são redes e laços, e cujas mãos são ataduras; quem for bom diante de Deus escapará dela, mas o pecador virá a ser preso por ela.	redes	0.16	0.5	0.5	0.5	0.5	0.5	0.5
986	bible	E persegui-los-ei com a espada, com a fome, e com a peste; e da-los-ei para deslocarem-se por todos os reinos da terra, para serem uma maldição, e um espanto, e um assobio, e um opróbrio entre todas as nações para onde os tiver lançado.	espanto	0.14	0.5	0.5	0.5	0.5	0.5	0.5
987	bible	Também saberás que se multiplicará a tua descendência e a tua posteridade como a erva da terra,	posteridade	0.35	0.5	0.5	0.5	0.5	0.5	0.5
988	biomed	Resultados: No grupo com Síndrome de Hiperestimulação Ovárica a idade média foi inferior, a dose de rFSH + HMG foi mais baixa e os níveis de estradiol foram mais elevados.  Nos grupos com Síndrome de Hiperestimulação, as taxas foram significativamente superiores para o número médio de ovócitos e blastocistos obtidos, de gravidez bioquímica e clínica, de implantação e de recém-nascidos.	dose	0.19	0.5	0.5	0.5	0.5	0.5	0.5
989	bible	As tuas cordas se afrouxaram; não puderam ter firme o seu mastro, e nem desfraldar a vela; então a presa de abundantes despojos se repartirá; e até os coxos dividirão a presa.	mastro	0.2	0.5	0.5	0.5	0.5	0.5	0.5
990	news	preservar as árvores nativas produtoras de alimentos	alimentos	0.1	0.5	0.0	0.0	0.5	0.25	0.25
991	biomed	Material e Métodos: Foram analisados os dados demográficos (nacionalidade, género) e académicos (escola médica de origem, média de curso, ano do exame) de 8956 candidatos ao exame nacional de seriação e estudada a sua relação com a classificação obtida no exame.	dica	0.09	0.5	0.5	0.5	0.5	0.5	0.5
992	biomed	Os dados recolhidos foram analisados no software Statistical Package for the Social Sciences, versão 19, a um nível de significância de 5%.Resultados: Foram avaliados 37 dentes no grupo teste e 25 no grupo controlo.	dentes	0.09	0.5	0.5	0.5	0.5	0.5	0.5
993	news	tanto é que agora conquistou o certificado do sistema de inspeção municipal, entregue na última sexta,9, pelo secretário de agricultura, liberato bochi e pela veterinária patrícia medina aos empresários rita e adair bazana	medina	0.14	0.5	0.0	0.0	0.5	0.25	0.25
994	bible	Ata os animais ligeiros ao carro, ó moradora de Laquis; esta foi o princípio do pecado para a filha de Sião, porque em ti se acharam as transgressões de Israel.	moradora	0.15	0.5	0.5	0.5	0.5	0.5	0.5
995	biomed	27 casos (74%) foram classificados como possível DCJe, dos quais 51% preencheram critérios para provável DCJe.  Exame neuropatológico do encéfalo foi realizado em apenas 3 casos, dos quais 2 foram classificados como DCJe definida e um como DCJe não confirmada.  Mutações do PRNP não foram encontradas e, com respeito ao polimorfismo do códon 129, valina em ambos os alelos (Val129Val) foi mais freqüente em pacientes do que em controles (OR=4,98; 1,55-15,96; p=0,007) quando todos os casos foram investigados, mas não quando apenas casos prováveis foram incluídos.	alelo	0.57	0.5	0.5	0.5	0.5	0.5	0.5
996	bible	Eis que reprovarei a vossa semente, e espalharei esterco sobre os vossos rostos, o esterco das vossas festas solenes; e para junto deste sereis levados.	rostos	0.08	0.5	0.5	0.5	0.5	0.5	0.5
997	bible	Então cingiram sacos aos lombos e cordas às cabeças, e foram ao rei de Israel, e disseram: Diz o teu servo Ben-Hadade: Deixa-me viver. E disse Acabe: Pois ainda vive? É meu irmão.	cordas	0.23	0.5	0.5	0.5	0.5	0.5	0.5
998	bible	A rainha do sul se levantará no juízo com os homens desta geração, e os condenará; pois até dos confins da terra veio ouvir a sabedoria de Salomão; e eis aqui está quem é maior do que Salomão.	confins	0.26	0.5	0.5	0.5	0.5	0.5	0.5
999	news	e, com isso, ignoram que sem ela não há futuro, a não ser o da pobreza e da dependência em commodities que, como mostra a crise, resulta em desastre	desastre	0.15	0.5	0.5	0.5	0.5	0.5	0.5
1000	news	para o presidente da cruz vermelha internacional, peter maurer, o ataque foi totalmente inaceitável e uma flagrante violação do direito humanitário internacional	violação	0.23	0.5	0.25	0.11	0.5	0.38	0.31
1001	bible	Mas o pobre não tinha coisa nenhuma, senão uma pequena cordeira que comprara e criara; e ela tinha crescido com ele e com seus filhos; do seu bocado comia, e do seu copo bebia, e dormia em seu regaço, e a tinha como filha.	regaço	0.46	0.5	0.5	0.5	0.5	0.5	0.5
1002	bible	A mesa com todos os seus pertences, e os pães da proposição;	pertences	0.19	0.5	0.5	0.5	0.5	0.5	0.5
1003	bible	Também alguns dos filhos de Benjamim e de Judá vieram a Davi, ao lugar forte.	forte	0.05	0.5	0.5	0.5	0.5	0.5	0.5
1004	bible	E respondeu Jônatas a Saul: Davi me pediu encarecidamente que o deixasse ir a Belém.	jônatas	0.13	0.5	0.5	0.5	0.5	0.5	0.5
1005	news	de acordo com as investigações, alguns dos envolvidos chegaram a noticiar a realização do batismo ao estado islâmico, conhecido como bayat – juramento de fidelidade exigido pela organização terrorista para o acolhimento de novos membros	juramento	0.12	0.5	0.5	0.5	0.5	0.5	0.5
1006	news	dez já estão disponíveis para contribuição da sociedade civil e a expectativa é que outros dois entrem em consulta pública em outubro	contribuição	0.11	0.5	0.25	0.11	0.5	0.38	0.31
1007	news	agradeço a alta consideração demonstrada pela igreja católica, que tem em seu coração o compromisso com a paz e o progresso das nações e que, como pode assegurar várias vezes à vossa excelência, se mostra disponível para contribuir com a superação da crise que aflige a venezuela, escreveu o secretário de estado	progresso	0.13	0.5	0.5	0.5	0.5	0.5	0.5
1008	biomed	Como desdobramento desta perspectiva, consolida-se o vínculo endógeno entre os padrões nacionais de desenvolvimento e as possibilidades e limites estruturais para a conformação de um sistema universal de saúde no Brasil.	limites	0.06	0.5	0.5	0.5	0.5	0.5	0.5
1009	bible	Estava, pois, ali um vaso cheio de vinagre. E encheram de vinagre uma esponja, e, pondo-a num híssope, lha chegaram à boca.	vaso	0.11	0.5	0.5	0.5	0.5	0.5	0.5
1010	bible	Esperei com paciência no SENHOR, e ele se inclinou para mim, e ouviu o meu clamor.	inclinou	0.21	0.5	0.5	0.5	0.5	0.5	0.5
1011	biomed	Aos 8,2 ± 2,5 meses de estudo evolutivo 33,3% dos doentes encontravam-se sob anticoagulação sem que os novos anticoagulantes tivessem sido prescritos.	meses	0.04	0.5	0.5	0.5	0.5	0.5	0.5
1012	bible	E quando vir um carro com um par de cavaleiros, um carro com jumentos, e um carro com camelos, ela que observe atentamente com grande cuidado.	par	0.12	0.5	0.5	0.5	0.5	0.5	0.5
1013	bible	Disse-me ainda: Filho do homem, eis que eu quebrarei o sustento de pão em Jerusalém, e comerão o pão por peso, e com ansiedade; e a água beberão por medida, e com espanto;	ansiedade	0.19	0.5	0.5	0.5	0.5	0.5	0.5
1014	bible	Também deixei ficar em Israel sete mil: todos os joelhos que não se dobraram a Baal, e toda a boca que não o beijou.	joelhos	0.06	0.5	0.5	0.5	0.5	0.5	0.5
1015	bible	E sobre os tesouros do rei estava Azmavete, filho de Adiel; e sobre os tesouros dos campos, das cidades, e das aldeias, e das torres, Jônatas, filho de Uzias.	cidades	0.07	0.5	0.5	0.5	0.5	0.5	0.5
1016	bible	E julgará entre muitos povos, e castigará nações poderosas e longínquas, e converterão as suas espadas em pás, e as suas lanças em foices; uma nação levantará a espada contra outra nação, nem aprenderão mais a guerra.	nação	0.07	0.5	0.5	0.5	0.5	0.5	0.5
1017	bible	E será que todo aquele que restar da tua casa virá a inclinar-se diante dele por uma moeda de prata e por um bocado de pão, e dirá: Rogo-te que me admitas a algum ministério sacerdotal, para que possa comer um pedaço de pão.	sacerdotal	0.36	0.5	0.5	0.5	0.5	0.5	0.5
1018	biomed	# AG Pereira; LG Vergara; EA Merino; A Wagner	Merino	0.28	0.5	0.5	0.5	0.5	0.5	0.5
1019	bible	Servi ao SENHOR com alegria; e entrai diante dele com canto.	canto	0.15	0.5	0.5	0.5	0.5	0.5	0.5
1020	news	o mec chegou a solicitar aos institutos federais os nomes dos ocupantes e disse que há relatos da presença de pessoas que não pertencem à comunidade dos locais ocupados	solicitar	0.25	0.5	0.5	0.5	0.5	0.5	0.5
1021	biomed	O QT máximo, dispersão do QT, QT máximo corrigido e dispersão do QT corrigido durante o seguimento clínico não foram estatisticamente diferentes dos valores obtidos nos controlos.	máximo	0.17	0.5	0.5	0.5	0.5	0.5	0.5
1022	bible	E tomou-a Otniel, filho de Quenaz, o irmão de Calebe, mais novo do que ele; e Calebe lhe deu a sua filha Acsa por mulher.	filha	0.04	0.5	0.5	0.5	0.5	0.5	0.5
1023	news	além disso, estabelecer horário de funcionamento que seja acessível aos trabalhadores, estendendo o expediente até as 20 horas todos os dias para que as pessoas possam utilizar os serviços do sistema sem interferir com seus compromissos de trabalho	compromissos	0.12	0.5	0.0	0.0	0.5	0.25	0.25
