Genre	Sentence	ComplexWord	Gold_Complexity	prompt1_pred	prompt2_pred	prompt3_pred	prompt4_pred	prompt5_pred	avg_pred
europarl	Τhe next item is the oral question to the Commission (B7-0240/2009) by Silvia-Adriana Ţicău, Brian Simpson, János Áder, Hannes Swoboda, Eva Lichtenberger, Michael Cramer, Saïd El Khadraoui, Mathieu Grosch, Iuliu Winkler, Victor Boştinaru, Ioan Mircea Paşcu, Marian-Jean Marinescu, Ivailo Kalfin, Norica Nicolai, Dirk Sterckx, Csaba Sándor Tabajdi, Michael Theurer, Ismail Ertug, Inés Ayala Sender, Jiří Havel, Edit Herczog, Stanimir Ilchev, Iliana Malinova Iotova, Jelko Kacin, Evgeni Kirilov, Ádám Kósa, Ioan Enciu, Eduard Kukan, Gesine Meissner, Alajos Mészáros, Nadezhda Neynsky, Katarína Neveďalová, Daciana Octavia Sârbu, Vilja Savisaar, Olga Sehnalová, Catherine Stihler, Peter van Dalen, Louis Grech, Corina Creţu, George Sabin Cutaş, Vasilica Viorica Dăncilă, Cătălin Sorin Ivan, Tanja Fajon, Kinga Göncz, Antonyia Parvanova, Adina-Ioana Vălean and Rovana Plumb, on the European Strategy for the Danube Region.	Sender	0.37	0.8	0.3	0.6	0.3	0.5	0.5
europarl	Thirdly, the decision made in the past to opt for minimum harmonisation, thereby allowing the Member States to retain specific national provisions, has resulted in fragmentation of the legal environment, given that the rules in force lay down a minimum European standard but do not define a single method for meeting it.	fragmentation	0.38	0.8	0.8	0.8	0.8	0.5	0.74
europarl	That addition reads as follows: 'where this does not require statehood, for instance, in the ILO'.	statehood	0.38	1.0	0.0	0.6	0.4	0.0	0.4
europarl	However, knowing the controversy around written declarations, and the differing opinions about their usefulness, I would like to apologise to those Members who felt offended by our campaign, and to repeat the promise I made to the chair of my subcommittee, Mr Danjean: I promise not to start a written declaration again during this parliamentary term.	subcommittee	0.38	0.6	0.5	0.6	0.5	0.0	0.44
europarl	the report by Mrs Anne Laperrouze, on behalf of the Committee on Industry, Research and Energy, on the proposal for a Council regulation (Euratom) laying down rules for the participation of undertakings, research centres and universities in actions under the Seventh Framework Programme and for the dissemination of research results (2007-2011) - C6-0080/2006 -;	Anne	0.38	0.8	0.8	0.0	0.0	0.0	0.32
europarl	Dialogue between the Chinese government and Envoys of the Dalai Lama (debate)	Envoys	0.38	0.8	0.8	0.8	1.0	0.6	0.8
europarl	I know that you will be aware of these floods; they hit the whole of the Midlands.	Midlands	0.38	0.6	0.6	0.0	0.4	0.2	0.36
europarl	To this end, the Bologna Process envisages three priority areas for action: the introduction of the three-cycle system of bachelor's degrees, master's degrees and doctorates, quality assurance and recognition of qualifications and periods of study.	doctorates	0.4	1.0	1.0	1.0	0.8	1.0	0.96
europarl	The example of Francisco Lucas Pires, whose last public act was to open the European Union pavilion at 'Expo 98' , will remain with us as a model of European citizenship, and as a man deeply committed to his country's causes, but always able to understand and defend the imperatives of European construction.	Expo	0.4	0.6	0.4	0.4	0.0	0.0	0.28
europarl	United Nations Secretary-General Ban Ki-moon recently warned that the increased food prices were jeopardising the most important objective of the Millennium Goals, namely to halve poverty in the world.	Millennium	0.4	0.8	0.7	0.0	0.1	0.0	0.32
europarl	We should remember that we Europeans, at home in our consolidated democracies, often take human rights for granted, seeing them as something natural and indisputable, like the air we breathe.	democracies	0.41	0.6	0.7	0.4	0.0	0.0	0.34
europarl	'Notes that the current situation in the countries of the Horn of Africa is not in conformity with the essential elements of cooperation stated in Article 9 of the Cotonou Agreement;'.	conformity	0.41	0.0	0.9	0.8	0.8	0.8	0.66
europarl	Adjournment of the session	Adjournment	0.41	0.6	0.3	0.0	0.0	0.0	0.18
europarl	Ladies and gentlemen, Germany today celebrates the tenth anniversary of its reunification.	reunification	0.42	0.8	0.9	1.0	0.0	1.0	0.74
europarl	We think that, in principle, a uniform method of delimitation is sensible and possibly also necessary to ensure uniformity within the European Union.	uniformity	0.42	0.8	0.8	0.6	0.8	0.0	0.6
europarl	I guarantee you that the debate that we have today will be translated with urgency into all the languages so that should there be any breakdown in the ordinary procedures for interpretation - although it would not be optimum nor entirely consistent with the Rules of Procedure - I will use every endeavour to inform people in all languages at the earliest stage.	endeavour	0.42	0.8	1.0	0.0	0.8	0.0	0.52
europarl	Prioritising LDCs is a necessity in our common endeavour to reach the Millennium Development Goals (MDGs).	endeavour	0.45	1.0	1.0	0.0	1.0	0.0	0.6
europarl	The reason I was slightly late was that I was at the airport receiving the Emir of Qatar, and there was a slight delay on the journey there and back.	Qatar	0.42	0.0	0.0	0.0	0.0	0.3	0.06
europarl	The use of such cells has led to positive results in treating patients with blood disorders such as leukaemia.	leukaemia	0.42	1.0	1.0	0.0	0.0	1.0	0.6
europarl	I should also like to assure you that the Portuguese Presidency will continue the work of consolidating a single market for financial services.	Portuguese	0.43	0.6	0.9	0.0	0.0	0.0	0.3
europarl	I firmly believe that if we improve medium-term budget planning and increase its transparency we will achieve efficiencies.	efficiencies	0.43	0.8	0.8	0.8	1.0	0.0	0.68
europarl	Madam President, I am sure that Mr Gallagher always tables excellent amendments, however yesterday Mr Berthu mentioned my amendments to the Herman report and consequently on page 9 of the Minutes the name Gallagher should be replaced by that of Hager.	Herman	0.43	0.8	0.8	0.6	0.3	0.7	0.64
europarl	draftsman.	draftsman	0.43	0.8	0.8	0.6	0.4	0.0	0.52
europarl	Madam President, may I ask that in the Minutes under the point relating to the Fifth Framework Programme on Research I also be referred to as the draftsman of the opinion of the Committee on Agriculture and Rural Development.	draftsman	0.45	0.8	0.8	0.0	0.2	0.0	0.36
europarl	Adaptation of a number of instruments to the regulatory procedure with scrutiny, 'omnibus' Regulation, Part Four (	omnibus	0.44	0.8	0.9	1.0	0.8	0.0	0.7
europarl	"Adaptation of a number of instruments to the regulatory procedure with scrutiny, ""omnibus"" Regulation, Part Two - Alignment of legal acts to the new Comitology Decision (Legislative initiative) (short presentation)"	omnibus	0.51	0.6	0.7	1.0	0.8	0.0	0.62
europarl	This will take the form of four to five omnibus or package proposals, the first of which should arrive in the European Parliament shortly in November.	omnibus	0.54	0.6	0.8	0.6	0.8	0.0	0.56
europarl	The Agenda states that the EU will urgently support the attainment of the target set in 2005 regarding universal access to reproductive health and well as 2010 milestones to save - as you know - 4 million more children's lives each year, 2 million of which in Africa, and to have 35 million more births attended by skilled health personnel each year, 13 million of which in Africa.	attainment	0.45	0.8	1.0	0.6	0.8	0.8	0.8
europarl	What we are actually doing is taking money out of people's private pockets or purses and spending it on their behalf through bureaucracies.	bureaucracies	0.47	0.8	1.0	0.8	0.8	0.0	0.68
europarl	(ES) Mr President, the reply from the President-in-Office of the Council is very clear indeed: there may be no discussion of this kind of issue.	ES	0.47	0.8	0.0	0.0	1.0	0.0	0.36
europarl	At the same time, let me welcome to the visitors' gallery Mr Luis de Grandes and Mr Jesús Caldera, respectively the heads of the Popular Party and the Spanish Socialist Workers Party delegations of the Spanish parliament.	Caldera	0.49	0.8	0.9	0.4	0.8	0.0	0.58
europarl	I note your comments with particular keenness, as you may expect, given that I too am Spanish.	keenness	0.49	0.4	1.0	0.4	0.6	0.0	0.48
europarl	I therefore urge that the rules on protection against noise for rail vehicles be amended as soon as possible to make reference to lower maximum levels and to promote noise abatement measures in exactly the same way as they promote the extension of trans-European networks.	abatement	0.49	0.8	0.8	1.0	0.6	0.0	0.64
europarl	(NL) Mr President, according to the agenda, an oral question was going to be put on the subjects of gambling policy and infringement procedures; on Thursday, for obscure reasons, the Conference of Presidents removed it from the agenda even though we had included it in the compromise and therefore had to delete the reference to the infringement procedures.	NL	0.5	0.0	0.8	0.6	0.8	0.0	0.44
europarl	- (NL) Madam President, ladies and gentlemen, looking back on the position which this House has adopted with regard to Kosovo since 1999, there is only one conclusion possible to my mind.	NL	0.53	1.0	0.5	0.0	0.0	0.8	0.46
europarl	(NL) Mr President, on behalf of the Group of the European People's Party (Christian Democrats), I should like to request a roll-call vote during the final vote, if that is possible.	NL	0.57	0.8	0.8	0.2	0.0	0.0	0.36
europarl	The latest mass rapes in South Kivu province are another sorry chapter in the violent and troubled history of the DRC, which is verging on being a failed state.	Kivu	0.52	0.4	0.8	0.4	0.5	0.5	0.52
europarl	The rebels' successes on the ground took them to the gates of Goma, the provincial capital of North Kivu, and enabled them to significantly extend their area of influence in this border province with Rwanda.	Kivu	0.54	0.6	0.0	0.4	0.2	0.6	0.36
europarl	Wednesday: The report by Mr Tillich and Lord Tomlinson on draft supplementary and amending budget No 1/98 concerning Section III - Commission, which it was decided during the last part-session to include on today's agenda, will not be taken because the Council has not adopted the draft budget.	supplementary	0.52	0.8	0.8	0.4	0.3	0.0	0.46
europarl	The Swedish Presidency aims to maintain the debate on animal welfare and good animal husbandry.	husbandry	0.53	0.8	0.8	0.4	1.0	0.0	0.6
europarl	the report by Mrs Anne Laperrouze, on behalf of the Committee on Industry, Research and Energy, on the proposal for a Council regulation (Euratom) laying down rules for the participation of undertakings, research centres and universities in actions under the Seventh Framework Programme and for the dissemination of research results (2007-2011) - C6-0080/2006 -;	dissemination	0.53	0.8	0.8	0.6	0.8	0.4	0.68
